filename,path,width,height,class,xmin,ymin,xmax,ymax
29882.jpg,UECFOOD256/144/29882.jpg,500,500,thinly sliced raw horsemeat,3,16,495,493
733.jpg,UECFOOD256/103/733.jpg,500,500,mango pudding,26,58,467,462
895.jpg,UECFOOD256/9/895.jpg,350,250,fried rice,0,0,350,250
7169.jpg,UECFOOD256/116/7169.jpg,577,433,crape,115,97,551,400
210324.jpg,UECFOOD256/188/210324.jpg,577,433,beef in oyster sauce,32,41,510,404
23105.jpg,UECFOOD256/140/23105.jpg,500,500,pork fillet cutlet,7,18,492,477
7539.jpg,UECFOOD256/71/7539.jpg,220,219,egg roll,8,20,220,192
153364.jpg,UECFOOD256/162/153364.jpg,500,375,apple pie,6,4,487,368
116916.jpg,UECFOOD256/173/116916.jpg,577,433,beef noodle soup,41,25,564,405
140346.jpg,UECFOOD256/147/140346.jpg,432,578,tortilla,44,101,391,366
6352.jpg,UECFOOD256/63/6352.jpg,450,332,ginger pork saute,77,105,384,273
422.jpg,UECFOOD256/5/422.jpg,329,259,pork cutlet on rice,0,0,329,259
183080.jpg,UECFOOD256/107/183080.jpg,613,407,dry curry,30,18,593,381
215870.jpg,UECFOOD256/217/215870.jpg,577,433,haupia,3,77,564,396
4646.jpg,UECFOOD256/47/4646.jpg,532,800,salmon meuniere,0,118,531,660
266427.jpg,UECFOOD256/200/266427.jpg,300,300,Rice crispy pork,24,43,242,245
112731.jpg,UECFOOD256/158/112731.jpg,500,500,muffin,15,100,421,470
228382.jpg,UECFOOD256/222/228382.jpg,577,433,adobo,7,28,558,429
196676.jpg,UECFOOD256/139/196676.jpg,578,432,pork loin cutlet,14,21,550,412
13203.jpg,UECFOOD256/118/13203.jpg,433,577,waffle,13,2,403,560
267154.jpg,UECFOOD256/219/267154.jpg,560,420,laulau,8,91,500,358
493.jpg,UECFOOD256/5/493.jpg,230,198,pork cutlet on rice,16,16,205,185
186552.jpg,UECFOOD256/127/186552.jpg,500,500,fine white noodles,39,95,489,495
48408.jpg,UECFOOD256/145/48408.jpg,577,433,bagel,5,3,560,423
130778.jpg,UECFOOD256/177/130778.jpg,500,500,oyster omelette,15,12,481,493
92363.jpg,UECFOOD256/101/92363.jpg,543,460,green curry,11,7,519,450
5823.jpg,UECFOOD256/58/5823.jpg,350,263,boiled fish,25,25,308,253
72298.jpg,UECFOOD256/113/72298.jpg,577,433,yellow curry,21,73,555,429
145797.jpg,UECFOOD256/155/145797.jpg,577,433,oatmeal,7,10,557,420
6403.jpg,UECFOOD256/64/6403.jpg,352,288,spicy chili-flavored tofu,46,0,311,241
157389.jpg,UECFOOD256/169/157389.jpg,577,433,pork belly,82,55,540,384
6384.jpg,UECFOOD256/63/6384.jpg,570,300,ginger pork saute,0,82,570,245
116205.jpg,UECFOOD256/168/116205.jpg,500,500,hot pot,32,75,439,439
254588.jpg,UECFOOD256/239/254588.jpg,480,360,kaya toast,16,13,474,316
6234.jpg,UECFOOD256/62/6234.jpg,450,338,dried fish,0,53,450,256
55284.jpg,UECFOOD256/170/55284.jpg,612,408,xiao long bao,17,32,569,391
12955.jpg,UECFOOD256/98/12955.jpg,400,400,french fries,0,36,400,354
176359.jpg,UECFOOD256/177/176359.jpg,612,407,oyster omelette,26,42,585,395
10916.jpg,UECFOOD256/78/10916.jpg,360,480,fish-shaped pancake with bean jam,9,1,346,182
305986.jpg,UECFOOD256/173/305986.jpg,577,432,beef noodle soup,28,18,553,410
90510.jpg,UECFOOD256/150/90510.jpg,333,500,meat loaf,13,10,318,211
16257.jpg,UECFOOD256/70/16257.jpg,600,450,cold tofu,431,47,516,163
5715.jpg,UECFOOD256/57/5715.jpg,650,433,nanbanzuke,210,53,640,346
38643.jpg,UECFOOD256/154/38643.jpg,500,500,Caesar salad,50,66,465,391
169161.jpg,UECFOOD256/212/169161.jpg,640,360,ball shaped bun with pork,100,10,634,351
15377.jpg,UECFOOD256/118/15377.jpg,565,441,waffle,24,12,543,420
53469.jpg,UECFOOD256/187/53469.jpg,577,432,stir-fried mixed vegetables,7,25,555,414
60345.jpg,UECFOOD256/181/60345.jpg,612,408,lemon fig jelly,61,6,579,402
12283.jpg,UECFOOD256/91/12283.jpg,320,240,chinese soup,2,3,318,240
209049.jpg,UECFOOD256/187/209049.jpg,500,375,stir-fried mixed vegetables,32,15,479,367
301173.jpg,UECFOOD256/224/301173.jpg,500,500,brownie,20,12,490,479
277841.jpg,UECFOOD256/229/277841.jpg,500,500,ayam bakar,12,20,490,470
2799.jpg,UECFOOD256/29/2799.jpg,200,135,takoyaki,81,63,173,126
278461.jpg,UECFOOD256/229/278461.jpg,500,500,ayam bakar,45,20,462,447
269926.jpg,UECFOOD256/217/269926.jpg,400,300,haupia,23,11,381,288
333770.jpg,UECFOOD256/256/333770.jpg,612,408,hot & sour soup,40,45,568,341
253650.jpg,UECFOOD256/240/253650.jpg,612,408,bak kut teh,47,34,573,343
15619.jpg,UECFOOD256/20/15619.jpg,600,356,udon noodle,285,12,575,273
6549.jpg,UECFOOD256/65/6549.jpg,240,150,yakitori,6,40,235,109
9358.jpg,UECFOOD256/36/9358.jpg,360,480,miso soup,0,51,360,417
6268.jpg,UECFOOD256/62/6268.jpg,712,534,dried fish,200,42,436,493
180053.jpg,UECFOOD256/181/180053.jpg,500,375,lemon fig jelly,15,31,481,348
65885.jpg,UECFOOD256/200/65885.jpg,577,433,Rice crispy pork,27,30,560,407
298280.jpg,UECFOOD256/227/298280.jpg,500,500,nasi goreng,15,14,478,479
3265.jpg,UECFOOD256/33/3265.jpg,423,317,grilled eggplant,231,68,423,317
54662.jpg,UECFOOD256/174/54662.jpg,613,407,pork cutlet,49,6,452,373
5007.jpg,UECFOOD256/50/5007.jpg,450,338,sukiyaki,49,0,450,338
98330.jpg,UECFOOD256/117/98330.jpg,612,408,tiramisu,9,1,575,402
116840.jpg,UECFOOD256/173/116840.jpg,612,407,beef noodle soup,17,11,596,403
7364.jpg,UECFOOD256/69/7364.jpg,500,334,natto,0,9,500,334
11709.jpg,UECFOOD256/86/11709.jpg,280,228,potato salad,12,18,261,217
198362.jpg,UECFOOD256/140/198362.jpg,500,500,pork fillet cutlet,78,177,465,487
107177.jpg,UECFOOD256/159/107177.jpg,612,408,popcorn,5,6,604,401
210009.jpg,UECFOOD256/213/210009.jpg,577,433,Coconut milk-flavored crepes with shrimp and beef,7,36,566,400
203865.jpg,UECFOOD256/208/203865.jpg,614,406,Vermicelli noodles with snails,57,87,566,380
132251.jpg,UECFOOD256/132/132251.jpg,612,408,french bread,1,1,594,396
13909.jpg,UECFOOD256/122/13909.jpg,600,337,twice cooked pork,86,29,502,328
11641.jpg,UECFOOD256/23/11641.jpg,480,360,ramen noodle,4,0,426,360
5061.jpg,UECFOOD256/50/5061.jpg,500,370,sukiyaki,0,0,500,370
12295.jpg,UECFOOD256/91/12295.jpg,800,529,chinese soup,193,0,778,483
105443.jpg,UECFOOD256/162/105443.jpg,576,433,apple pie,23,7,554,425
3473.jpg,UECFOOD256/35/3473.jpg,480,360,vegetable tempura,0,0,480,360
9083.jpg,UECFOOD256/18/9083.jpg,480,360,pizza,61,42,405,348
292278.jpg,UECFOOD256/222/292278.jpg,500,500,adobo,25,20,487,483
5571.jpg,UECFOOD256/55/5571.jpg,600,450,fried chicken,84,90,492,450
108102.jpg,UECFOOD256/147/108102.jpg,577,433,tortilla,23,5,567,427
3434.jpg,UECFOOD256/35/3434.jpg,400,268,vegetable tempura,34,30,374,236
312343.jpg,UECFOOD256/200/312343.jpg,500,500,Rice crispy pork,64,64,437,470
330804.jpg,UECFOOD256/247/330804.jpg,577,433,three cup chicken,16,32,515,420
233543.jpg,UECFOOD256/231/233543.jpg,500,386,gulai,9,17,490,366
11222.jpg,UECFOOD256/112/11222.jpg,445,561,kushikatu,20,37,414,532
37030.jpg,UECFOOD256/153/37030.jpg,500,500,lasagna,48,72,460,402
16725.jpg,UECFOOD256/41/16725.jpg,400,300,ganmodoki,0,4,395,294
3914.jpg,UECFOOD256/40/3914.jpg,600,450,omelet,58,61,600,382
1921.jpg,UECFOOD256/20/1921.jpg,448,336,udon noodle,44,24,448,336
3209.jpg,UECFOOD256/33/3209.jpg,640,480,grilled eggplant,160,40,604,432
276654.jpg,UECFOOD256/229/276654.jpg,500,500,ayam bakar,1,77,493,433
270603.jpg,UECFOOD256/229/270603.jpg,400,300,ayam bakar,17,10,391,275
5957.jpg,UECFOOD256/59/5957.jpg,350,263,seasoned beef with potatoes,0,49,350,263
313901.jpg,UECFOOD256/228/313901.jpg,500,500,ayam goreng,14,27,459,462
197954.jpg,UECFOOD256/140/197954.jpg,500,375,pork fillet cutlet,114,110,493,337
96967.jpg,UECFOOD256/128/96967.jpg,666,375,minestrone,6,12,649,365
68332.jpg,UECFOOD256/101/68332.jpg,577,433,green curry,90,21,515,405
11207.jpg,UECFOOD256/50/11207.jpg,288,480,sukiyaki,0,0,288,450
135279.jpg,UECFOOD256/190/135279.jpg,577,432,spicy chicken salad,66,61,569,415
15895.jpg,UECFOOD256/67/15895.jpg,600,450,omelet,65,130,282,272
8359.jpg,UECFOOD256/79/8359.jpg,300,225,shrimp with chill source,0,0,300,225
238910.jpg,UECFOOD256/232/238910.jpg,433,577,laksa,2,64,427,548
5832.jpg,UECFOOD256/58/5832.jpg,400,300,boiled fish,0,43,400,276
12597.jpg,UECFOOD256/99/12597.jpg,333,500,mixed rice,0,43,280,337
273063.jpg,UECFOOD256/219/273063.jpg,500,500,laulau,53,104,278,283
1464.jpg,UECFOOD256/15/1464.jpg,450,338,raisin bread,72,32,398,307
251376.jpg,UECFOOD256/240/251376.jpg,408,612,bak kut teh,11,252,369,589
1558.jpg,UECFOOD256/16/1558.jpg,350,263,chip butty,0,0,350,263
189972.jpg,UECFOOD256/134/189972.jpg,480,480,broiled eel bowl,13,16,465,458
272322.jpg,UECFOOD256/217/272322.jpg,500,500,haupia,25,14,490,445
99273.jpg,UECFOOD256/120/99273.jpg,612,408,shortcake,133,34,514,357
325244.jpg,UECFOOD256/242/325244.jpg,500,318,chow mein,29,10,468,304
314926.jpg,UECFOOD256/228/314926.jpg,500,500,ayam goreng,48,35,459,412
48219.jpg,UECFOOD256/163/48219.jpg,407,613,parfait,7,25,400,579
255816.jpg,UECFOOD256/238/255816.jpg,433,577,babi guling,5,9,423,560
322932.jpg,UECFOOD256/244/322932.jpg,400,600,kung pao chicken,1,97,397,412
14625.jpg,UECFOOD256/12/14625.jpg,640,480,toast,20,96,304,374
6542.jpg,UECFOOD256/65/6542.jpg,320,240,yakitori,0,16,320,240
335912.jpg,UECFOOD256/251/335912.jpg,445,561,braised pork meat ball with napa cabbage,19,56,425,514
5695.jpg,UECFOOD256/57/5695.jpg,640,480,nanbanzuke,88,72,560,436
266928.jpg,UECFOOD256/212/266928.jpg,577,433,ball shaped bun with pork,23,25,533,407
321480.jpg,UECFOOD256/210/321480.jpg,500,500,Steamed rice roll,32,43,467,454
103305.jpg,UECFOOD256/149/103305.jpg,500,500,nachos,15,16,485,475
13587.jpg,UECFOOD256/114/13587.jpg,500,500,pancake,6,18,490,491
319570.jpg,UECFOOD256/233/319570.jpg,577,432,mie ayam,25,16,501,408
164575.jpg,UECFOOD256/182/164575.jpg,611,408,khao soi,24,23,609,397
6792.jpg,UECFOOD256/68/6792.jpg,600,679,egg sunny-side up,13,103,576,569
64668.jpg,UECFOOD256/186/64668.jpg,577,433,"hot and sour, fish and vegetable ragout",7,61,510,369
1857.jpg,UECFOOD256/19/1857.jpg,480,324,sandwiches,52,64,378,309
156004.jpg,UECFOOD256/168/156004.jpg,612,408,hot pot,19,18,600,394
215652.jpg,UECFOOD256/216/215652.jpg,500,333,loco moco,31,5,493,323
2141.jpg,UECFOOD256/22/2141.jpg,200,150,soba noodle,18,12,106,67
138747.jpg,UECFOOD256/146/138747.jpg,577,433,scone,23,3,548,409
5200.jpg,UECFOOD256/52/5200.jpg,640,480,lightly roasted fish,86,24,586,456
276340.jpg,UECFOOD256/223/276340.jpg,500,500,lumpia,7,16,492,466
8275.jpg,UECFOOD256/115/8275.jpg,433,577,champon,6,127,423,514
251410.jpg,UECFOOD256/240/251410.jpg,475,525,bak kut teh,13,80,470,420
6149.jpg,UECFOOD256/61/6149.jpg,320,240,steak,0,18,320,240
2302.jpg,UECFOOD256/24/2302.jpg,440,330,beef noodle,29,2,408,320
221154.jpg,UECFOOD256/219/221154.jpg,577,433,laulau,109,36,492,396
248347.jpg,UECFOOD256/235/248347.jpg,500,333,nasi campur,62,30,453,313
4262.jpg,UECFOOD256/43/4262.jpg,380,285,stew,20,26,343,266
332158.jpg,UECFOOD256/246/332158.jpg,577,433,eggplant with garlic sauce,25,7,562,420
2323.jpg,UECFOOD256/24/2323.jpg,500,375,beef noodle,12,8,486,355
5196.jpg,UECFOOD256/52/5196.jpg,640,480,lightly roasted fish,5,98,550,461
340210.jpg,UECFOOD256/252/340210.jpg,570,350,winter melon soup,23,18,555,331
209722.jpg,UECFOOD256/210/209722.jpg,577,433,Steamed rice roll,77,9,528,368
2562.jpg,UECFOOD256/26/2562.jpg,250,150,fried noodle,20,0,211,150
293467.jpg,UECFOOD256/227/293467.jpg,578,432,nasi goreng,54,52,485,379
320011.jpg,UECFOOD256/232/320011.jpg,500,500,laksa,12,12,489,475
106738.jpg,UECFOOD256/160/106738.jpg,577,433,cream puff,72,34,513,425
220128.jpg,UECFOOD256/191/220128.jpg,577,433,noodles with fish curry,21,21,535,407
4948.jpg,UECFOOD256/49/4948.jpg,350,263,grilled pacific saury,17,105,307,263
266565.jpg,UECFOOD256/211/266565.jpg,480,341,Shrimp patties,7,5,472,333
15986.jpg,UECFOOD256/87/15986.jpg,480,640,green salad,0,0,480,640
333434.jpg,UECFOOD256/253/333434.jpg,450,331,steamed spareribs,14,17,434,315
187076.jpg,UECFOOD256/125/187076.jpg,500,500,zoni,25,45,443,410
15379.jpg,UECFOOD256/98/15379.jpg,640,383,french fries,0,11,206,362
212640.jpg,UECFOOD256/216/212640.jpg,612,408,loco moco,95,27,562,384
101793.jpg,UECFOOD256/141/101793.jpg,655,381,chicken cutlet,8,3,638,365
204452.jpg,UECFOOD256/211/204452.jpg,611,408,Shrimp patties,1,42,267,321
335296.jpg,UECFOOD256/256/335296.jpg,550,351,hot & sour soup,56,58,465,346
98674.jpg,UECFOOD256/117/98674.jpg,532,469,tiramisu,31,17,507,443
1116.jpg,UECFOOD256/12/1116.jpg,640,480,toast,90,90,574,441
14321.jpg,UECFOOD256/128/14321.jpg,500,500,minestrone,89,95,404,375
278819.jpg,UECFOOD256/223/278819.jpg,500,500,lumpia,3,2,478,485
4239.jpg,UECFOOD256/43/4239.jpg,286,235,stew,0,8,286,235
208133.jpg,UECFOOD256/218/208133.jpg,577,433,malasada,48,18,533,382
25528.jpg,UECFOOD256/131/25528.jpg,480,318,namero,82,13,438,302
11307.jpg,UECFOOD256/23/11307.jpg,480,360,ramen noodle,0,0,480,360
60501.jpg,UECFOOD256/181/60501.jpg,500,375,lemon fig jelly,110,70,398,296
16531.jpg,UECFOOD256/120/16531.jpg,500,500,shortcake,12,20,482,472
233442.jpg,UECFOOD256/231/233442.jpg,577,433,gulai,41,18,540,411
140886.jpg,UECFOOD256/147/140886.jpg,577,432,tortilla,37,23,569,397
168081.jpg,UECFOOD256/210/168081.jpg,375,500,Steamed rice roll,7,14,357,483
128625.jpg,UECFOOD256/114/128625.jpg,500,500,pancake,40,43,457,460
57334.jpg,UECFOOD256/190/57334.jpg,431,578,spicy chicken salad,13,21,413,573
170486.jpg,UECFOOD256/172/170486.jpg,577,433,custard tart,14,14,566,425
1904.jpg,UECFOOD256/103/1904.jpg,433,577,mango pudding,18,79,384,367
4845.jpg,UECFOOD256/49/4845.jpg,294,240,grilled pacific saury,9,70,284,240
868.jpg,UECFOOD256/9/868.jpg,800,600,fried rice,49,0,728,600
244912.jpg,UECFOOD256/236/244912.jpg,612,408,nasi padang,15,10,596,402
58000.jpg,UECFOOD256/178/58000.jpg,577,433,glutinous oil rice,23,25,378,405
197938.jpg,UECFOOD256/152/197938.jpg,500,500,rice gratin,17,31,490,433
322657.jpg,UECFOOD256/243/322657.jpg,469,531,zha jiang mian,7,17,464,473
75015.jpg,UECFOOD256/115/75015.jpg,577,433,champon,21,5,569,422
173885.jpg,UECFOOD256/176/173885.jpg,500,333,fish ball soup,12,11,484,306
5912.jpg,UECFOOD256/59/5912.jpg,300,224,seasoned beef with potatoes,36,8,264,201
67813.jpg,UECFOOD256/103/67813.jpg,611,408,mango pudding,139,8,507,251
195884.jpg,UECFOOD256/142/195884.jpg,500,500,ham cutlet,26,16,468,481
320319.jpg,UECFOOD256/233/320319.jpg,577,433,mie ayam,64,39,504,386
170714.jpg,UECFOOD256/164/170714.jpg,612,408,fried pork in scoop,51,13,571,391
8555.jpg,UECFOOD256/81/8555.jpg,600,480,steamed meat dumpling,54,21,592,439
9054.jpg,UECFOOD256/9/9054.jpg,640,480,fried rice,73,24,545,418
11834.jpg,UECFOOD256/118/11834.jpg,578,432,waffle,86,84,570,394
324541.jpg,UECFOOD256/244/324541.jpg,612,408,kung pao chicken,30,37,606,399
116166.jpg,UECFOOD256/201/116166.jpg,504,378,Wonton soup,4,4,499,373
181650.jpg,UECFOOD256/194/181650.jpg,500,375,stewed pork leg,31,39,473,348
61237.jpg,UECFOOD256/160/61237.jpg,613,407,cream puff,59,62,501,400
186365.jpg,UECFOOD256/125/186365.jpg,467,350,zoni,24,13,449,338
8563.jpg,UECFOOD256/81/8563.jpg,308,231,steamed meat dumpling,25,54,277,199
149748.jpg,UECFOOD256/158/149748.jpg,447,559,muffin,153,18,444,458
189700.jpg,UECFOOD256/134/189700.jpg,578,432,broiled eel bowl,34,57,534,388
3010.jpg,UECFOOD256/31/3010.jpg,640,480,sauteed vegetables,42,0,577,420
333639.jpg,UECFOOD256/254/333639.jpg,500,500,chinese pumpkin pie,3,14,495,479
333687.jpg,UECFOOD256/254/333687.jpg,611,408,chinese pumpkin pie,22,22,586,377
29187.jpg,UECFOOD256/146/29187.jpg,558,447,scone,10,9,551,437
8003.jpg,UECFOOD256/75/8003.jpg,240,320,boiled chicken and vegetables,0,0,240,320
29322.jpg,UECFOOD256/144/29322.jpg,500,500,thinly sliced raw horsemeat,42,100,490,395
113.jpg,UECFOOD256/2/113.jpg,210,280,eels on rice,0,0,210,280
10834.jpg,UECFOOD256/36/10834.jpg,480,360,miso soup,55,60,390,357
545.jpg,UECFOOD256/6/545.jpg,180,180,beef curry,3,3,172,171
10467.jpg,UECFOOD256/114/10467.jpg,577,433,pancake,23,12,564,427
133017.jpg,UECFOOD256/199/133017.jpg,612,408,Rice with roast duck,116,68,545,326
291723.jpg,UECFOOD256/222/291723.jpg,500,500,adobo,9,8,492,485
444.jpg,UECFOOD256/5/444.jpg,210,158,pork cutlet on rice,0,0,205,142
2698.jpg,UECFOOD256/103/2698.jpg,500,500,mango pudding,28,52,487,379
3383.jpg,UECFOOD256/34/3383.jpg,500,375,sauteed spinach,32,60,466,295
105986.jpg,UECFOOD256/154/105986.jpg,612,408,Caesar salad,32,8,545,402
340089.jpg,UECFOOD256/244/340089.jpg,577,433,kung pao chicken,7,32,548,416
114736.jpg,UECFOOD256/176/114736.jpg,500,500,fish ball soup,21,27,464,464
37554.jpg,UECFOOD256/150/37554.jpg,612,408,meat loaf,31,3,306,180
333090.jpg,UECFOOD256/254/333090.jpg,526,350,chinese pumpkin pie,73,77,422,266
8677.jpg,UECFOOD256/82/8677.jpg,320,240,omelet with fried rice,52,18,256,188
24908.jpg,UECFOOD256/131/24908.jpg,577,433,namero,59,81,515,333
182350.jpg,UECFOOD256/184/182350.jpg,492,369,Thai papaya salad,18,16,479,358
17594.jpg,UECFOOD256/120/17594.jpg,400,600,shortcake,3,25,397,592
186620.jpg,UECFOOD256/125/186620.jpg,612,407,zoni,3,47,539,405
99765.jpg,UECFOOD256/137/99765.jpg,450,320,mozuku,75,30,410,300
3079.jpg,UECFOOD256/31/3079.jpg,640,480,sauteed vegetables,98,12,266,172
92032.jpg,UECFOOD256/151/92032.jpg,577,433,scrambled egg,19,25,560,402
7632.jpg,UECFOOD256/71/7632.jpg,220,220,egg roll,11,31,181,209
4639.jpg,UECFOOD256/47/4639.jpg,640,480,salmon meuniere,0,220,640,396
169809.jpg,UECFOOD256/173/169809.jpg,577,433,beef noodle soup,30,27,544,418
244138.jpg,UECFOOD256/197/244138.jpg,577,433,Deep Fried Chicken Wing,57,12,524,411
134002.jpg,UECFOOD256/138/134002.jpg,577,433,inarizushi,14,12,551,416
99189.jpg,UECFOOD256/120/99189.jpg,392,306,shortcake,19,7,376,299
332159.jpg,UECFOOD256/250/332159.jpg,443,346,baked salmon,15,99,440,338
3816.jpg,UECFOOD256/39/3816.jpg,800,534,oden,152,86,611,490
36263.jpg,UECFOOD256/153/36263.jpg,500,500,lasagna,6,16,498,495
233451.jpg,UECFOOD256/234/233451.jpg,335,500,mie goreng,8,4,320,479
10771.jpg,UECFOOD256/65/10771.jpg,480,360,yakitori,222,36,340,351
16135.jpg,UECFOOD256/112/16135.jpg,500,500,kushikatu,18,27,476,475
4739.jpg,UECFOOD256/48/4739.jpg,800,600,sashimi,260,109,640,512
3945.jpg,UECFOOD256/40/3945.jpg,320,240,omelet,8,70,252,208
11699.jpg,UECFOOD256/40/11699.jpg,800,450,omelet,1,60,566,371
15644.jpg,UECFOOD256/68/15644.jpg,600,450,egg sunny-side up,66,232,248,400
89123.jpg,UECFOOD256/135/89123.jpg,577,433,clear soup,70,41,490,371
190214.jpg,UECFOOD256/136/190214.jpg,500,500,yudofu,46,110,490,479
15146.jpg,UECFOOD256/2/15146.jpg,598,800,eels on rice,0,0,596,800
239060.jpg,UECFOOD256/229/239060.jpg,408,612,ayam bakar,15,66,388,558
282298.jpg,UECFOOD256/222/282298.jpg,500,500,adobo,18,27,487,479
2378.jpg,UECFOOD256/24/2378.jpg,400,600,beef noodle,1,114,398,495
7783.jpg,UECFOOD256/73/7783.jpg,240,320,stir-fried beef and peppers,32,112,236,276
13187.jpg,UECFOOD256/100/13187.jpg,800,600,goya chanpuru,21,101,648,588
8238.jpg,UECFOOD256/78/8238.jpg,389,291,fish-shaped pancake with bean jam,43,36,373,197
12518.jpg,UECFOOD256/94/12518.jpg,640,480,rice ball,68,98,256,372
279127.jpg,UECFOOD256/229/279127.jpg,500,500,ayam bakar,12,18,462,487
11963.jpg,UECFOOD256/130/11963.jpg,578,432,chicken nugget,7,7,572,426
24168.jpg,UECFOOD256/131/24168.jpg,500,500,namero,4,27,495,466
104652.jpg,UECFOOD256/162/104652.jpg,612,408,apple pie,66,10,596,399
264972.jpg,UECFOOD256/111/264972.jpg,640,383,tanmen,64,23,598,378
1331.jpg,UECFOOD256/14/1331.jpg,256,192,roll bread,32,0,233,192
12865.jpg,UECFOOD256/96/12865.jpg,500,375,dipping noodles,6,3,496,373
249320.jpg,UECFOOD256/203/249320.jpg,500,375,Crispy Noodles,12,17,462,340
333276.jpg,UECFOOD256/253/333276.jpg,350,340,steamed spareribs,16,25,340,286
44150.jpg,UECFOOD256/160/44150.jpg,400,300,cream puff,15,10,373,288
9180.jpg,UECFOOD256/23/9180.jpg,360,480,ramen noodle,30,46,315,369
177308.jpg,UECFOOD256/191/177308.jpg,480,360,noodles with fish curry,9,4,466,354
1652.jpg,UECFOOD256/98/1652.jpg,320,213,french fries,0,141,320,213
242453.jpg,UECFOOD256/237/242453.jpg,613,407,nasi uduk,7,47,588,396
332299.jpg,UECFOOD256/254/332299.jpg,500,500,chinese pumpkin pie,95,143,473,433
3261.jpg,UECFOOD256/33/3261.jpg,350,262,grilled eggplant,44,71,317,245
72289.jpg,UECFOOD256/113/72289.jpg,612,408,yellow curry,13,10,596,394
96784.jpg,UECFOOD256/126/96784.jpg,600,402,french toast,13,6,583,380
110.jpg,UECFOOD256/2/110.jpg,224,168,eels on rice,11,3,217,163
8024.jpg,UECFOOD256/75/8024.jpg,700,525,boiled chicken and vegetables,0,0,700,525
7941.jpg,UECFOOD256/108/7941.jpg,433,577,kamameshi,5,48,428,519
13553.jpg,UECFOOD256/134/13553.jpg,577,433,broiled eel bowl,9,21,569,422
336004.jpg,UECFOOD256/251/336004.jpg,367,450,braised pork meat ball with napa cabbage,8,31,357,429
14891.jpg,UECFOOD256/23/14891.jpg,640,480,ramen noodle,26,38,576,438
175009.jpg,UECFOOD256/177/175009.jpg,500,333,oyster omelette,51,29,460,313
2317.jpg,UECFOOD256/24/2317.jpg,800,600,beef noodle,132,140,686,508
187013.jpg,UECFOOD256/125/187013.jpg,577,432,zoni,30,14,573,423
5346.jpg,UECFOOD256/53/5346.jpg,640,480,steamed egg hotchpotch,241,46,373,197
8770.jpg,UECFOOD256/83/8770.jpg,210,158,cutlet curry,0,0,210,158
12019.jpg,UECFOOD256/88/12019.jpg,274,365,macaroni salad,5,18,274,325
8961.jpg,UECFOOD256/85/8961.jpg,200,150,fried shrimp,0,0,142,145
255830.jpg,UECFOOD256/217/255830.jpg,500,500,haupia,10,162,454,485
271146.jpg,UECFOOD256/234/271146.jpg,593,421,mie goreng,37,19,567,410
255142.jpg,UECFOOD256/233/255142.jpg,500,500,mie ayam,18,16,475,468
73223.jpg,UECFOOD256/128/73223.jpg,572,437,minestrone,32,34,534,404
19289.jpg,UECFOOD256/125/19289.jpg,577,433,zoni,73,34,492,411
66900.jpg,UECFOOD256/169/66900.jpg,577,433,pork belly,45,19,542,400
276090.jpg,UECFOOD256/223/276090.jpg,500,500,lumpia,31,47,421,487
206547.jpg,UECFOOD256/183/206547.jpg,577,433,Sour prawn soup,5,21,564,422
167246.jpg,UECFOOD256/207/167246.jpg,612,407,Hue beef rice vermicelli soup,93,8,606,364
72294.jpg,UECFOOD256/113/72294.jpg,577,433,yellow curry,3,7,567,416
10235.jpg,UECFOOD256/116/10235.jpg,500,500,crape,14,35,456,335
132449.jpg,UECFOOD256/194/132449.jpg,500,500,stewed pork leg,35,41,470,458
37618.jpg,UECFOOD256/154/37618.jpg,577,433,Caesar salad,43,18,513,400
33309.jpg,UECFOOD256/141/33309.jpg,577,433,chicken cutlet,59,101,569,414
9122.jpg,UECFOOD256/48/9122.jpg,360,480,sashimi,69,99,303,421
161044.jpg,UECFOOD256/180/161044.jpg,577,433,stinky tofu,10,14,555,416
20036.jpg,UECFOOD256/127/20036.jpg,538,463,fine white noodles,38,54,465,362
7945.jpg,UECFOOD256/75/7945.jpg,620,424,boiled chicken and vegetables,51,20,520,424
3164.jpg,UECFOOD256/32/3164.jpg,450,338,croquette,83,46,450,330
